id,price
0,494.36465072631836
1,1865.183988571167
2,10337.544366836548
3,420.87046813964844
4,9760.401002883911
5,2233.06503200531
6,1076.2237548828125
7,10033.536855697632
8,1091.7130460739136
9,407.0160331726074
10,10737.177249908447
11,16665.475130081177
12,4084.0489463806152
13,3574.32524394989
14,3276.459140777588
15,615.8173885345459
16,19277.5122051239
17,3539.7255353927612
18,2884.388292312622
19,8883.478987693787
20,10285.31587600708
21,16388.33832836151
22,4279.915967941284
23,4891.951935768127
24,2809.9280700683594
25,7387.649438858032
26,6457.941202640533
27,904.4565353393555
28,780.671462059021
29,4712.675381660461
30,9659.59871673584
31,563.2795820236206
32,4907.956705093384
33,1767.9737224578857
34,1929.0369505882263
35,622.5137052536011
36,1526.3534960746765
37,7340.833471298218
38,4150.214170455933
39,15980.504508972168
40,1826.2219529151917
41,679.4376182556152
42,512.8791027069092
43,998.8548340797424
44,682.1508636474609
45,8003.941157341003
46,15292.555820465088
47,10276.15933227539
48,761.6045303344727
49,710.1362581253052
50,10105.814493179321
51,3034.983745574951
52,2503.9187812805176
53,3634.6230964660645
54,5105.933845996857
55,2134.0439143180847
56,4439.254623413086
57,1360.4927501678467
58,10152.30768585205
59,796.7972469329834
60,5377.383003234863
61,5147.050748825073
62,754.2954044342041
63,4048.136444091797
64,5903.094146728516
65,6699.254508018494
66,10426.665342330933
67,2155.8709831237793
68,9142.579724311829
69,4711.0812039375305
70,10121.052673339844
71,6563.872425079346
72,4978.894106864929
73,4337.702766418457
74,1469.2850761413574
75,3362.231243133545
76,3710.7672052383423
77,4210.535423278809
78,301.5224437713623
79,1317.5541610717773
80,1048.8225631713867
81,2037.864221572876
82,570.3386068344116
83,3873.457130432129
84,3711.1413106918335
85,5602.105484008789
86,3877.028823852539
87,2411.316385269165
88,1332.2542400360107
89,4233.802600860596
90,1755.8048257827759
91,674.28764295578
92,721.3892574310303
93,8176.24281835556
94,640.5746011734009
95,728.4142684936523
96,4114.1538372039795
97,5436.031455993652
98,2868.529028892517
99,5123.9761028289795
100,2299.909935951233
101,3661.586582183838
102,11496.333309650421
103,780.3752708435059
104,5325.500438690186
105,807.4717712402344
106,489.06178855895996
107,6795.482192993164
108,827.120415687561
109,3949.145215988159
110,951.2565002441406
111,4796.602481842041
112,914.9769902229309
113,893.0387420654297
114,1301.717318534851
115,546.765118598938
116,669.1111674308777
117,660.0294146537781
118,4481.953095436096
119,1953.5439529418945
120,1531.1919975280762
121,1085.0274085998535
122,872.8730669021606
123,13917.11328125
124,648.8368253707886
125,363.9572925567627
126,3148.4738388061523
127,4231.643891334534
128,1333.5262851715088
129,11092.919038772583
130,780.8793144226074
131,12442.613970279694
132,9966.69058227539
133,1061.3971252441406
134,2912.128342151642
135,1547.0098628997803
136,5037.571511268616
137,1280.4360094070435
138,3283.2838706970215
139,1365.1631774902344
140,714.7544889450073
141,5366.82400894165
142,681.5386962890625
143,543.587381362915
144,4919.546901702881
145,248796743.65667248
